train_loss,val_loss,train_dice,val_dice,train_jaccard,val_jaccard
0.8900092006915837,0.5477534734150943,0.2491399049758911,0.56994265,0.1727820783853531,0.4106362
0.46424552679654973,0.3891780490384382,0.5887904167175293,0.6599658,0.4331902265548706,0.502205
0.4208310612695134,0.3421483017942485,0.6214450597763062,0.6842766,0.46754029393196106,0.52674556
0.39150009649013406,0.35108907389290195,0.6445719599723816,0.67497885,0.489195853471756,0.5193044
0.35757697918521825,0.32086559034445705,0.6779394745826721,0.71133524,0.5288586020469666,0.5641357
0.2957933422789645,0.25158561459359,0.7409438490867615,0.7699233,0.6107872128486633,0.64533633
0.2583708218970702,0.23466171609128222,0.7704797387123108,0.78442144,0.6441460847854614,0.6634148
0.2659140112833004,0.23997867063564413,0.7603967785835266,0.7783833,0.6401777863502502,0.65704143
0.24670146961710346,0.218136269818334,0.7787319421768188,0.7977109,0.6559820175170898,0.6785941
0.24592784041566634,0.2152086443760816,0.7780830264091492,0.8001834,0.6588737368583679,0.68078405
0.24480234375640528,0.22206388917915962,0.7788277268409729,0.79613113,0.6605498194694519,0.67973673
0.22854585439633968,0.2123882106560118,0.7953802347183228,0.8021644,0.6776708960533142,0.6813677
0.23835759152153238,0.20659619131508997,0.7848530411720276,0.80842054,0.6671602129936218,0.69058704
0.23055842982151023,0.2083450980922755,0.7924996018409729,0.8063153,0.6764534711837769,0.6892101
0.2310477645502458,0.21606149699758082,0.7921999096870422,0.7993297,0.6740269660949707,0.68434
0.2298366361255966,0.22346514145679333,0.7924465537071228,0.79158247,0.6746915578842163,0.6669429
0.2288090668952287,0.21748271978953304,0.7941815853118896,0.7983554,0.6740971803665161,0.681344
0.2278612289966932,0.19931506759980144,0.7952295541763306,0.8146182,0.678568959236145,0.6986505
0.24193872124030816,0.24018992220654206,0.7819696664810181,0.7787494,0.6641995310783386,0.65755093
0.24934010444885463,0.20096585154533386,0.7735058069229126,0.8130403,0.6518169045448303,0.6972942
0.2243943766352549,0.19741133775781183,0.7969650626182556,0.8173114,0.6804035305976868,0.7032394
0.21659669109541385,0.19704253894879536,0.8042804598808289,0.816743,0.6909554600715637,0.70362675
0.22973255336803583,0.19464223733281388,0.7923628091812134,0.81807524,0.6787103414535522,0.7007522
0.2062092828587513,0.21115686678711107,0.8148629069328308,0.80444705,0.7018387317657471,0.68901193
0.2136692499639976,0.19475654687951593,0.8066346049308777,0.8184242,0.6944189667701721,0.7058353
0.20789612201389981,0.19108734520919182,0.8118574619293213,0.8217209,0.6997661590576172,0.70892453
0.21261201113165906,0.18364637618994012,0.8068521022796631,0.82863796,0.6973694562911987,0.7171756
0.2123565478111381,0.18821228810531251,0.8075925707817078,0.8246,0.6968109011650085,0.7125769
0.2125909912830858,0.19028556127758586,0.806708812713623,0.8225943,0.6992600560188293,0.7083356
0.20723492804154828,0.1961670193602057,0.8129317760467529,0.817838,0.7014924883842468,0.70428187
0.19894700525189513,0.18485543219482198,0.8203830718994141,0.8273298,0.7103331685066223,0.7169362
0.2035639958076216,0.1831972879521987,0.8152440190315247,0.828975,0.7060228586196899,0.7173865
0.19067551868397797,0.19282431999111876,0.8281705379486084,0.8200801,0.7214025259017944,0.7086154
0.198093774770178,0.18121697797494776,0.8200727701187134,0.8312211,0.7137043476104736,0.722587
0.18695903784451792,0.1921673664713607,0.8301912546157837,0.8206716,0.723670482635498,0.70547736
0.19342996756458164,0.1776178477003294,0.8252915143966675,0.8343965,0.717144787311554,0.7255545
0.18997743040026716,0.1815064661204815,0.8283712863922119,0.83102596,0.7213196158409119,0.7226375
0.20086468352162423,0.18552454999264548,0.8182488679885864,0.82773733,0.711674690246582,0.7153974
0.195009093286831,0.1758238223983961,0.8231909275054932,0.8367208,0.7164944410324097,0.7289554
0.1872851826176418,0.17857742287656841,0.8305556178092957,0.83351344,0.7250480055809021,0.7240924
0.19681147435930238,0.18190973515019698,0.8212316632270813,0.83123,0.7160700559616089,0.72322226
0.19108979693099634,0.17636501372737043,0.8260067105293274,0.8358729,0.7205936312675476,0.72909904
0.18253248542621361,0.1765656578628456,0.8346631526947021,0.8351977,0.7317255735397339,0.72986853
0.1872387596253139,0.16838261846672087,0.8300380706787109,0.8432447,0.7267086505889893,0.7372802
0.18302859236203617,0.1658279917695943,0.8336212038993835,0.8453317,0.7314960360527039,0.7405219
0.17864557542833523,0.17075208837495132,0.8382509350776672,0.84065074,0.7352333068847656,0.7351408
0.18050763676341494,0.17052954873617956,0.8362093567848206,0.8411895,0.7354227900505066,0.7361749
0.19415480387744619,0.1696525442907039,0.8235418796539307,0.84162503,0.7216109037399292,0.7347282
0.19002548162246224,0.17174613519626505,0.8273309469223022,0.8400733,0.7269498109817505,0.7326513
0.1821455534417831,0.16450468385044267,0.8355588316917419,0.84694594,0.731635570526123,0.7438521
0.18704591526543324,0.16586569148828,0.8295717835426331,0.8453266,0.7269293665885925,0.7420852
0.17405729996624278,0.17087195726001964,0.8427714705467224,0.841393,0.743012547492981,0.735306
0.17840416681262392,0.16580060409272418,0.8392766714096069,0.84599644,0.7356370091438293,0.7409969
0.19273262013176187,0.1638871692121029,0.825390100479126,0.8470788,0.7201473712921143,0.74299043
0.18715697363834477,0.1647342204609338,0.8295424580574036,0.8461684,0.7288908958435059,0.74174905
0.16825498555281862,0.1609810286146753,0.8483445048332214,0.8499566,0.7494188547134399,0.7476553
0.1823724355381816,0.16164427009575508,0.8342535495758057,0.8491663,0.7341974377632141,0.7491059
0.1806832864435751,0.1813491555478643,0.8365364670753479,0.83118117,0.7344436049461365,0.720423
0.19008106908839734,0.1639330130727852,0.8270896673202515,0.8471518,0.7281424403190613,0.74527746
0.18071995373463157,0.15977706727297866,0.834751546382904,0.85105795,0.7347337007522583,0.74954176
0.1623455054909732,0.16470837866997018,0.8535283207893372,0.8456817,0.7581181526184082,0.7440554
0.17939712324026805,0.1634565142585951,0.8374009728431702,0.8488481,0.7359652519226074,0.7453847
0.18096770624171443,0.1500795218436157,0.835990309715271,0.86036694,0.7346847057342529,0.76210177
0.17512309412235644,0.165576873895,0.8415101170539856,0.84602034,0.7444573640823364,0.74618375
0.1751982103569887,0.17280786133864345,0.8412126302719116,0.8393665,0.7431520819664001,0.7314296
0.17037079742743602,0.17847631630652092,0.845820963382721,0.8350951,0.7474122047424316,0.7244849
0.17387736672118528,0.1765338866149678,0.8428173065185547,0.8351127,0.7429187297821045,0.7256931
0.1719574849885791,0.16807965386439772,0.8436848521232605,0.8437175,0.7445641756057739,0.73836845
0.16154061997337127,0.15423299788552172,0.8546647429466248,0.8570045,0.7586629390716553,0.7563327
0.15917990577235744,0.14001917039208553,0.8562295436859131,0.8696265,0.7638724446296692,0.7770041
0.1528414765660146,0.14012509858345285,0.8620324730873108,0.8698403,0.7695857286453247,0.7764583
0.1632415475277462,0.1366586762973491,0.8516338467597961,0.87346816,0.7617112994194031,0.78265405
0.16378642831794657,0.16089674852350178,0.851408064365387,0.8506747,0.7576113343238831,0.7499203
0.1575013870067561,0.1408752820947591,0.8571755886077881,0.8686559,0.7645455002784729,0.7756934
0.16320960848263247,0.14536889039856546,0.8511165976524353,0.8648114,0.7609555125236511,0.77002764
0.15031894928409686,0.1334238107151845,0.8640878200531006,0.8757359,0.7746160626411438,0.7851659
0.14847353076682754,0.13016449210836606,0.865004301071167,0.87884325,0.7760761380195618,0.78984606
0.1424256307420446,0.1305184567018467,0.87114018201828,0.87882787,0.7815043330192566,0.79058367
0.15676868134247723,0.14386487412540352,0.8580440878868103,0.8665697,0.7635130882263184,0.77001834
0.1497966429376187,0.13488867637865684,0.8649361729621887,0.87512946,0.7719293832778931,0.7838234
0.15772938987805477,0.13648541271686554,0.8569061160087585,0.8733821,0.767002522945404,0.7834865
0.15419177286586358,0.1426670936977162,0.8657233393310908,0.86860275,0.7739098638444397,0.7785155
0.14957885627648723,0.13569245136835995,0.8645920753479004,0.8746401,0.7743474245071411,0.78391355
0.1413300150440107,0.12519880154115312,0.8721857666969299,0.8836424,0.7826012969017029,0.79819655
0.13924854991040123,0.1270477311576114,0.8730588555335999,0.8824143,0.7887081503868103,0.79774314
0.144673522098444,0.13003306561971412,0.8682120442390442,0.8789807,0.7836992144584656,0.7903323
0.15139346743994092,0.12614281442673766,0.861393392086029,0.88275003,0.774827778339386,0.79611176
0.14829875842033335,0.12280856335864347,0.8647928833961487,0.8860274,0.7793397903442383,0.8006742
0.14817186254099826,0.12287829684860566,0.8640691041946411,0.88579124,0.7818071842193604,0.8010861
0.13699058826957175,0.1301306050051661,0.8758029341697693,0.8790298,0.7919600009918213,0.7906135
0.14184917437274064,0.12277407363495406,0.8705514073371887,0.8858504,0.7853285670280457,0.8014073
0.12708084459476804,0.12044087304350208,0.8850380182266235,0.8881091,0.8034525513648987,0.8044446
0.1322747080665619,0.13226155947674723,0.8804822564125061,0.87697816,0.7970017194747925,0.7876878
0.1452000959039624,0.11862758514197434,0.8670837879180908,0.89018387,0.7837005257606506,0.80747366
0.14152400393910075,0.12459490108577644,0.8709835410118103,0.8838324,0.7847653031349182,0.7988135
0.13563547485429256,0.13035507686436176,0.8765414953231812,0.8785982,0.7917590737342834,0.790133
0.13204286797945178,0.12569676471107147,0.8800303936004639,0.88318855,0.796574056148529,0.7973704
0.13531891990508607,0.13508927438627272,0.877153754234314,0.8744729,0.7918912172317505,0.7842366
0.13110505239065015,0.12357955919030834,0.8809105157852173,0.884738,0.797728419303894,0.8000449
0.12930345327699955,0.1253488999517525,0.8831450939178467,0.8832051,0.7986990809440613,0.7985901
0.13109249376983784,0.12923086303121903,0.8857143969085086,0.8799594,0.8028306734206071,0.7937083
0.1304344895912047,0.1189708537696039,0.881493866443634,0.88978595,0.7978254556655884,0.80662644
0.13312975067960386,0.12392592462984954,0.8792951107025146,0.8856179,0.7959741950035095,0.8013535
0.14746522497552544,0.13097097363103838,0.8651483058929443,0.8782689,0.7815577387809753,0.790019
0.1470391777209678,0.12709258014664931,0.8709332388482426,0.88274854,0.7866202741170546,0.79794353
0.15147416486372403,0.1310423547949861,0.8615675568580627,0.87775904,0.7738572359085083,0.79194874
0.12974938336963676,0.12131038702586118,0.8824371099472046,0.88720506,0.8005268573760986,0.8036299
0.1299515745477445,0.1145035943345112,0.8818586468696594,0.8934937,0.8003325462341309,0.8128331
0.12802401458409,0.11732859953361399,0.8826277256011963,0.8908534,0.8016625642776489,0.8096367
0.13301050719522423,0.1161408079240252,0.8829849956939088,0.89205295,0.8030830784818638,0.81137776
0.13852124748315978,0.12423390018589356,0.8724486231803894,0.8842125,0.7928693890571594,0.8018736
0.12313334790257673,0.11694043480298098,0.8882285356521606,0.89136225,0.8074565529823303,0.8099852
0.1230566637470058,0.11507228729041184,0.88790363073349,0.8929429,0.8084681630134583,0.8117135
0.13280697257735244,0.11479731364285245,0.8784149289131165,0.89309454,0.7990134954452515,0.813482
0.11793077809374723,0.11507969229098629,0.8929617404937744,0.89306074,0.8140630722045898,0.81252235
0.133403936790219,0.10830435869010056,0.8774417042732239,0.89915866,0.7994101047515869,0.82093275
0.12483303591757272,0.10987654273562572,0.8859343528747559,0.8977298,0.8081903457641602,0.8190017
0.11822096399258618,0.11118589243029847,0.8921433091163635,0.8964256,0.8122987747192383,0.81710005
0.12860950070493554,0.11846938685459249,0.8821261525154114,0.8891053,0.8017763495445251,0.80611205
0.1380711802610414,0.11065720514777828,0.8737946152687073,0.89703244,0.7887709736824036,0.8180067
0.12410431606370714,0.11316715180873871,0.887006938457489,0.89469576,0.8066508769989014,0.81550974
0.13128687335706468,0.11497088488848771,0.8793420791625977,0.89250815,0.8007487058639526,0.81315
0.12544723798460627,0.113474997198757,0.8901417759570248,0.89476407,0.8118718649074145,0.8147754
0.1282672739740628,0.11306806149728157,0.8829404711723328,0.8948784,0.8027671575546265,0.8150465
0.12382950900650735,0.10761941706433016,0.8872165679931641,0.8998717,0.8085083365440369,0.8220482
0.12337941702325546,0.11363973271320849,0.8875683546066284,0.8940907,0.8085275292396545,0.8143735
0.1257240105679824,0.11001033949501374,0.8846614956855774,0.8975669,0.8082460761070251,0.81934947
0.12195658091622502,0.11513445274356533,0.8883272409439087,0.8927646,0.8118465542793274,0.8127306
0.11089542862120552,0.10874546341159765,0.8994312286376953,0.89860165,0.8223567008972168,0.82020026
0.11936003722213394,0.11591887134401237,0.8905795216560364,0.89168197,0.8132753968238831,0.8138567
0.11746120794829149,0.1170746237039566,0.8932572603225708,0.8911653,0.8158143162727356,0.8100268
0.11509741928928824,0.10962028571349733,0.8951834440231323,0.89773995,0.8187987804412842,0.81985724
0.11985124472473095,0.11260348591296111,0.890159547328949,0.89514565,0.814751386642456,0.8160584
0.1258479688891131,0.11346383348983877,0.8841819763183594,0.8944255,0.8061987161636353,0.81443906
0.12258355173083087,0.11704242963562994,0.887761652469635,0.89129424,0.8097387552261353,0.80923015
0.12124169901458186,0.11274856460445068,0.8894248604774475,0.8950499,0.8105107545852661,0.81589365
0.11027710586415594,0.1152047713232391,0.8995558023452759,0.8926544,0.8230190873146057,0.8123547
0.11834640769445481,0.10974608208326732,0.8917466998100281,0.89768296,0.8169563412666321,0.8193018
0.11575424224508936,0.10963193064226824,0.8939015865325928,0.897674,0.8168637156486511,0.81964195
0.11669241268169228,0.10768114600111456,0.8928511142730713,0.89945483,0.8180314302444458,0.8219763
0.11837607827871593,0.10817454810089924,0.8911624550819397,0.8990693,0.8173094987869263,0.8216888
0.10945475932711096,0.10974246942821671,0.9003195762634277,0.8976358,0.8243677020072937,0.8196909
0.10882370242506118,0.10751320969532518,0.9007050395011902,0.8996554,0.8257765173912048,0.82269686
0.1125483293716439,0.10819890251492753,0.8968575596809387,0.8989054,0.8221070170402527,0.8213936
0.11293521489188149,0.10665451833868728,0.8968220353126526,0.9004435,0.820538341999054,0.8238005
0.11305378564628796,0.10951549932360649,0.8965190052986145,0.89794606,0.822651743888855,0.8199668
0.11359646845034402,0.10648378258680596,0.8965408802032471,0.90060186,0.8204870223999023,0.8240211
0.11999952490093993,0.10880484410068568,0.8900423049926758,0.8984196,0.8159373998641968,0.82072127
0.10795860347426056,0.10935643928892472,0.9016698598861694,0.89786696,0.8265955448150635,0.81966937
0.11402350234155038,0.11321114792543299,0.8954182267189026,0.8944796,0.8220258951187134,0.8149975
0.11650745181450203,0.1061221433474737,0.8933947086334229,0.9010793,0.8179634213447571,0.82466745
0.11514397610479327,0.10822785897728275,0.8944682478904724,0.89897823,0.8221043944358826,0.82127476
0.11926934268529439,0.10792822445578434,0.8900688290596008,0.89928097,0.8162261843681335,0.8219486
0.11522357977593123,0.10882020686917446,0.8942338824272156,0.89858794,0.8207136988639832,0.8205323
0.12073216136007463,0.11112349436563604,0.8887017369270325,0.89608836,0.8138482570648193,0.8168482
0.11806807238886606,0.10842728560023449,0.8912097215652466,0.8988015,0.8186367750167847,0.82099473
0.10218402379150711,0.11109243234729066,0.907349705696106,0.8964655,0.834862232208252,0.81752324
0.11486238394099385,0.10851150225190555,0.8948493599891663,0.8988411,0.8190038204193115,0.82104427
0.11331646634608655,0.10924414567211095,0.8963530659675598,0.89792967,0.8212840557098389,0.8200236
0.10745923464830538,0.10748501768445268,0.902258574962616,0.8997849,0.8276150822639465,0.82268244
0.12004667445461252,0.1092292024370502,0.889241099357605,0.89792514,0.815166711807251,0.81925553
0.11230196450739655,0.10596841540845002,0.8970628380775452,0.9012002,0.8255653381347656,0.8248194
0.12185156078480963,0.10771486206966288,0.8876447677612305,0.89950985,0.8143734931945801,0.82196563
0.11268819720294346,0.10826185268952566,0.9015729898095723,0.89892304,0.8283670288116778,0.82121545
0.11354985756252832,0.10705868297201745,0.8960978984832764,0.9000687,0.8212006092071533,0.8233514
0.11592613358921673,0.108883154742858,0.8986449354323692,0.89818126,0.8254509535595069,0.8198434
0.11136596130939265,0.10647301989443161,0.8980433344841003,0.9007022,0.823845386505127,0.82374156
0.10683970837228333,0.10828227922320366,0.9023920297622681,0.89901495,0.8285161256790161,0.8209827
0.1026307903600866,0.10736068776425194,0.9065939784049988,0.89986753,0.8333790302276611,0.822443
0.11186202770256581,0.10605993976487833,0.9024822358505347,0.90113133,0.8301264803175494,0.824436
0.12018204551764686,0.11103077923112056,0.8990834705272124,0.89650196,0.8257538369342462,0.81739664
0.1106578879317834,0.10983429027392584,0.8986989259719849,0.89729685,0.8253844976425171,0.8190019
0.10464809514322684,0.10992325009668574,0.9049018621444702,0.89737177,0.8310824632644653,0.8194276
0.110403438538906,0.10830999395864851,0.8990280628204346,0.8989007,0.8265687823295593,0.8213665
0.10990368442341167,0.10986473992028657,0.8991661071777344,0.89757276,0.8276745080947876,0.81949013
0.10651849742181858,0.10746843039112933,0.9026501178741455,0.89966667,0.8283288478851318,0.82223046
0.10553466364630122,0.10686040943598046,0.9038236737251282,0.900366,0.8328116536140442,0.82339233
0.11092253281405909,0.10675892255762044,0.903068438468881,0.9003553,0.8309737645571504,0.823331
0.1051401890239757,0.10691417030551854,0.9038299918174744,0.90021944,0.8325634002685547,0.82323986
0.11309053392997429,0.10465075261890888,0.8960971832275391,0.9023478,0.8239170908927917,0.82635087
0.10743545114400968,0.10671825487824048,0.9015852212905884,0.9003149,0.82930988073349,0.8232386
0.11138040238796774,0.10490850512595738,0.8976804614067078,0.90206975,0.8258339166641235,0.8260047
0.10784571615988342,0.10324018317110398,0.9010695815086365,0.9036505,0.8303318023681641,0.82868433
0.10032275427522054,0.10352157198769205,0.9085206985473633,0.90347487,0.8372741937637329,0.82815504
0.10875978529342074,0.10728126676643596,0.9052983937571891,0.90006196,0.8333761899625484,0.82304287
0.10477951518375779,0.10556731438812088,0.9043954014778137,0.9015407,0.8331912159919739,0.8251214
0.10558214995880329,0.1072174084975439,0.903754472732544,0.9000237,0.8318451642990112,0.82308507
0.11343097212302744,0.10450151398339692,0.8958989381790161,0.9024873,0.8239880204200745,0.82656634
0.110303533434942,0.10285597590400893,0.8990877866744995,0.90399885,0.8260194659233093,0.828852
0.10279728752092936,0.10855795782716836,0.9064194560050964,0.8988394,0.8342965841293335,0.82070494
